,Date,vix
385,2017-02-08,12.791837343505073
386,2017-02-09,12.626534967802419
387,2017-02-10,12.457966111310618
388,2017-02-13,12.075959812713302
389,2017-02-14,11.378629861715629
390,2017-02-23,11.05591293139058
391,2017-02-24,11.221176719003296
392,2017-02-27,12.000330162259203
393,2017-02-28,11.945854476398662
394,2017-03-01,11.723108103663783
395,2017-03-02,12.042272586545216
396,2017-03-03,11.24076941593159
397,2017-03-06,11.704328331352674
398,2017-03-07,11.614541148065383
399,2017-03-08,10.816507000488164
400,2017-03-09,10.470950456145328
401,2017-03-10,10.209409877997624
402,2017-03-13,10.646025614454855
403,2017-03-14,10.730606020266773
404,2017-03-23,9.503654715842718
405,2017-03-24,9.553523998340774
406,2017-03-27,10.264139167389583
407,2017-03-28,10.35785585967894
408,2017-03-29,10.0458493777363
409,2017-03-30,9.916709740755032
410,2017-03-31,9.661370144344088
411,2017-04-05,10.08295015659617
412,2017-04-06,10.102310622154526
413,2017-04-07,10.064631136282882
414,2017-04-10,10.133615148447413
415,2017-04-11,9.989270890928136
416,2017-04-12,9.999008647281219
417,2017-04-13,9.994304400190506
418,2017-04-14,10.427957925314683
419,2017-04-17,10.257458216220895
420,2017-04-18,10.267361610184121
421,2017-04-19,10.466767826202984
422,2017-04-20,10.211062300006049
423,2017-04-21,9.728741397473312
424,2017-04-24,10.083671477754937
425,2017-04-25,9.675309388497784
426,2017-04-26,9.300361211780164
427,2017-04-27,9.106758174071247
428,2017-04-28,9.137685113215241
429,2017-05-02,9.104179418234876
430,2017-05-03,9.072669806767871
431,2017-05-04,9.01163334190521
432,2017-05-05,9.305828123627395
433,2017-05-08,9.265895893938463
434,2017-05-09,8.849910960326632
435,2017-05-10,8.376129664879299
436,2017-05-11,8.319897955211013
437,2017-05-12,8.740548926143878
438,2017-05-15,8.873216967195207
439,2017-05-16,8.674534957355199
440,2017-05-25,12.84471259461459
441,2017-05-26,10.944963058256771
442,2017-05-31,12.029908934009216
443,2017-06-01,12.127376139735702
444,2017-06-02,12.63511412923129
445,2017-06-05,11.84748363924775
446,2017-06-06,12.397648295474413
447,2017-06-07,13.534822596603258
448,2017-06-08,14.191128207498465
449,2017-06-09,14.962899843153416
450,2017-06-12,15.406758037876278
451,2017-06-13,15.049116476431074
452,2017-06-14,14.268744188806744
453,2017-06-15,13.778502744595464
454,2017-06-16,13.213047569320382
455,2017-06-19,13.725271267551808
456,2017-06-20,13.89316642772165
457,2017-06-29,14.480341781376687
458,2017-06-30,14.415311774769823
459,2017-07-03,13.948792424025832
460,2017-07-04,13.12986246381271
461,2017-07-05,14.242606844598669
462,2017-07-06,13.833469881874045
463,2017-07-07,13.885809948525477
464,2017-07-10,13.908193226686336
465,2017-07-11,13.738267851039243
466,2017-07-12,14.785139226244265
467,2017-07-13,14.79515009650082
468,2017-07-14,15.777893144720418
469,2017-07-17,17.358559920665385
470,2017-07-18,16.934134144407658
471,2017-07-19,15.943564298782933
472,2017-07-20,17.283679939905657
473,2017-07-21,16.141739823848937
474,2017-07-24,15.721617653776807
475,2017-07-25,15.395576991047665
476,2017-07-26,15.953768170925034
477,2017-07-27,15.892974251354444
478,2017-07-28,15.57913985202973
479,2017-07-31,15.762667737315326
480,2017-08-01,15.075243562992316
481,2017-08-02,14.840114632424212
482,2017-08-03,15.280495283460862
483,2017-08-04,14.956804836844753
484,2017-08-07,15.380783466880379
485,2017-08-08,15.019167484930335
486,2017-08-09,14.264780074115013
487,2017-08-10,13.698105266928117
488,2017-08-11,14.614694789726931
489,2017-08-14,14.270366333169354
490,2017-08-15,14.013315470260428
491,2017-08-24,13.179889059288499
492,2017-08-25,14.323477604434206
493,2017-08-28,14.337007998672458
494,2017-08-29,14.95141787035322
495,2017-08-30,14.67863604139179
496,2017-08-31,14.605694399621182
497,2017-09-01,14.518616712491239
498,2017-09-04,15.022205016116938
499,2017-09-05,15.012247239732465
500,2017-09-06,15.239526180841995
501,2017-09-07,14.718119997398595
502,2017-09-08,14.471351225043627
503,2017-09-11,15.121072045754424
504,2017-09-12,15.188168482437254
505,2017-09-13,15.316580857973491
506,2017-09-14,14.077190545962937
507,2017-09-15,13.627915432976941
508,2017-09-18,13.716291941595927
509,2017-09-19,12.956847256968581
510,2017-09-28,10.541622518392888
511,2017-09-29,10.94782669844268
512,2017-10-09,11.601402671314514
513,2017-10-10,11.652461975932026
514,2017-10-11,11.068009645537822
515,2017-10-12,10.691087153208196
516,2017-10-13,10.674830569823888
517,2017-10-16,10.561772991189876
518,2017-10-17,10.659805894610322
519,2017-10-18,9.653464971904057
520,2017-10-19,10.101155445675921
521,2017-10-20,10.252261094907222
522,2017-10-23,10.335316311897184
523,2017-10-24,11.593332981279792
524,2017-10-25,11.362601027225477
525,2017-10-26,11.169598503633786
526,2017-10-27,10.726244523721618
527,2017-10-30,11.602327916588662
528,2017-10-31,10.95100389359837
529,2017-11-01,10.641789145128683
530,2017-11-02,10.57926220592091
531,2017-11-03,10.419154852345248
532,2017-11-06,10.693390979968616
533,2017-11-07,10.420332011359381
534,2017-11-08,10.763767645586677
535,2017-11-09,10.872875788982665
536,2017-11-10,11.44096439427375
537,2017-11-13,11.53418154871067
538,2017-11-14,12.230981599382746
539,2017-11-23,16.79433601644187
540,2017-11-24,17.340898998848203
541,2017-11-27,18.05601174256921
542,2017-11-28,17.76490045123661
543,2017-11-29,18.284565515931337
544,2017-11-30,19.060575809047943
545,2017-12-01,20.17997480108525
546,2017-12-04,17.926701500422368
547,2017-12-05,17.246111530113406
548,2017-12-06,17.698991213068517
549,2017-12-07,16.62901815264475
550,2017-12-08,16.20054193159413
551,2017-12-11,16.175930385558107
552,2017-12-12,16.20968250426203
553,2017-12-13,15.9642653999588
554,2017-12-14,15.863523425072442
555,2017-12-15,15.323365798627739
556,2017-12-18,16.0159349603507
557,2017-12-19,15.797162096524467
558,2017-12-28,15.947880410980858
559,2017-12-29,14.542723698002508
560,2018-01-02,14.869299901771246
561,2018-01-03,14.525044477004482
